pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus,,1614
469915615,Problems_TF1_only/NUM/NUM957_5.p,9375368,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.321,1136696,--,Theorem,UNK-Non,Non,UNK,,
469915679,Problems_TF1_only/NUM/NUM958_5.p,9375848,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.557932,0.651349,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469915681,Problems_TF1_only/NUM/NUM958_5.p,9375848,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.203713,0.361241,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915604,Problems_TF1_only/NUM/NUM959_5.p,9375341,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,80.9448,35507172,--,Unknown,UNK-Non,Non,UNK,,
469915606,Problems_TF1_only/NUM/NUM959_5.p,9375341,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.246,740916,--,Unknown,UNK-Non,Non,UNK,,
469915472,Problems_TF1_only/NUM/NUM960_5.p,9374404,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.600844,0.681109,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469915474,Problems_TF1_only/NUM/NUM960_5.p,9374404,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.262,934984,--,Theorem,UNK-Non,Non,UNK,,
469915535,Problems_TF1_only/NUM/NUM961_5.p,9374825,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,80.9655,35225488,--,Unknown,UNK-Non,Non,UNK,,
469915537,Problems_TF1_only/NUM/NUM961_5.p,9374825,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.352,1269432,--,Unknown,UNK-Non,Non,UNK,,
469915628,Problems_TF1_only/NUM/NUM962_5.p,9375439,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.606962,0.678635,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915630,Problems_TF1_only/NUM/NUM962_5.p,9375439,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.311,1300904,--,Theorem,UNK-Non,Non,UNK,,
469915661,Problems_TF1_only/NUM/NUM963_5.p,9375761,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,89.1865,35678832,--,Unknown,UNK-Non,Non,UNK,,
469915663,Problems_TF1_only/NUM/NUM963_5.p,9375761,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.315,2630432,--,Unknown,UNK-Non,Non,UNK,,
469915664,Problems_TF1_only/NUM/NUM964_5.p,9375794,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.32,81.2158,35421440,--,Unknown,UNK-Non,Non,UNK,,
469915666,Problems_TF1_only/NUM/NUM964_5.p,9375794,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.302,1058432,--,Unknown,UNK-Non,Non,UNK,,
469915625,Problems_TF1_only/NUM/NUM965_5.p,9375426,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,108.278,39988044,--,Unknown,UNK-Non,Non,UNK,,
469915627,Problems_TF1_only/NUM/NUM965_5.p,9375426,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.28,3090576,--,Unknown,UNK-Non,Non,UNK,,
469915538,Problems_TF1_only/NUM/NUM966_5.p,9374851,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,82.0275,41710988,--,Unknown,UNK-Non,Non,UNK,,
469915540,Problems_TF1_only/NUM/NUM966_5.p,9374851,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.325,1870820,--,Unknown,UNK-Non,Non,UNK,,
469915469,Problems_TF1_only/NUM/NUM967_5.p,9374394,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.688013,0.794671,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915471,Problems_TF1_only/NUM/NUM967_5.p,9374394,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.556,1684360,--,Theorem,UNK-Non,Non,UNK,,
469915541,Problems_TF1_only/NUM/NUM968_5.p,9374879,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.18,81.2507,35994748,--,Unknown,UNK-Non,Non,UNK,,
469915543,Problems_TF1_only/NUM/NUM968_5.p,9374879,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.261,1183780,--,Unknown,UNK-Non,Non,UNK,,
469915466,Problems_TF1_only/NUM/NUM969_5.p,9374375,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.25,80.5274,35423532,--,Unknown,UNK-Non,Non,UNK,,
469915468,Problems_TF1_only/NUM/NUM969_5.p,9374375,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.335,1128580,--,Unknown,UNK-Non,Non,UNK,,
469915550,Problems_TF1_only/NUM/NUM970_5.p,9374983,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.565645,0.662975,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915552,Problems_TF1_only/NUM/NUM970_5.p,9374983,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.2583,0.488434,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915511,Problems_TF1_only/NUM/NUM971_5.p,9374625,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.70563,2.98285,34677448,Theorem,Theorem,THM-CRf,CRf,THM,,
469915513,Problems_TF1_only/NUM/NUM971_5.p,9374625,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.311,1153680,--,Theorem,UNK-Non,Non,UNK,,
469915658,Problems_TF1_only/NUM/NUM972_5.p,9375634,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.478493,0.579288,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469915660,Problems_TF1_only/NUM/NUM972_5.p,9375634,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.475,1860140,--,Theorem,UNK-Non,Non,UNK,,
469915574,Problems_TF1_only/NUM/NUM973_5.p,9375164,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.18152,0.951005,33873104,Theorem,Theorem,THM-CRf,CRf,THM,,
469915576,Problems_TF1_only/NUM/NUM973_5.p,9375164,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.344,1081892,--,Theorem,UNK-Non,Non,UNK,,
469915577,Problems_TF1_only/NUM/NUM974_5.p,9375194,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.542131,0.621477,33772356,Theorem,Theorem,THM-CRf,CRf,THM,,
469915579,Problems_TF1_only/NUM/NUM974_5.p,9375194,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.308,825272,--,Theorem,UNK-Non,Non,UNK,,
469915655,Problems_TF1_only/NUM/NUM975_5.p,9375615,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,81.6309,36468992,--,Unknown,UNK-Non,Non,UNK,,
469915657,Problems_TF1_only/NUM/NUM975_5.p,9375615,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.295,1213536,--,Unknown,UNK-Non,Non,UNK,,
469915514,Problems_TF1_only/NUM/NUM976_5.p,9374651,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,80.8896,35541400,--,Unknown,UNK-Non,Non,UNK,,
469915516,Problems_TF1_only/NUM/NUM976_5.p,9374651,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.322,1311696,--,Unknown,UNK-Non,Non,UNK,,
469915547,Problems_TF1_only/NUM/NUM977_5.p,9374969,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.587356,0.636881,33842328,Theorem,Theorem,THM-CRf,CRf,THM,,
469915549,Problems_TF1_only/NUM/NUM977_5.p,9374969,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.197952,0.435706,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915517,Problems_TF1_only/NUM/NUM978_5.p,9374679,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.540738,0.644024,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915519,Problems_TF1_only/NUM/NUM978_5.p,9374679,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.199536,0.366597,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915544,Problems_TF1_only/NUM/NUM979_5.p,9374947,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.19,81.0525,36319536,--,Unknown,UNK-Non,Non,UNK,,
469915546,Problems_TF1_only/NUM/NUM979_5.p,9374947,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.317,415368,--,Unknown,UNK-Non,Non,UNK,,
469915670,Problems_TF1_only/NUM/NUM980_5.p,9375817,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.570874,0.651503,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469915672,Problems_TF1_only/NUM/NUM980_5.p,9375817,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,1.999,2.15772,415752,Theorem,Theorem,THM-Ass,Ass,THM,,
469915622,Problems_TF1_only/NUM/NUM981_5.p,9375406,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.27,80.686,35290076,--,Unknown,UNK-Non,Non,UNK,,
469915624,Problems_TF1_only/NUM/NUM981_5.p,9375406,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.277,927212,--,Unknown,UNK-Non,Non,UNK,,
469915523,Problems_TF1_only/NUM/NUM982_5.p,9374787,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.28,80.574,35253368,--,Unknown,UNK-Non,Non,UNK,,
469915525,Problems_TF1_only/NUM/NUM982_5.p,9374787,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.269,947852,--,Unknown,UNK-Non,Non,UNK,,
469915487,Problems_TF1_only/NUM/NUM983_5.p,9374452,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.519255,0.61989,33772384,Theorem,Theorem,THM-CRf,CRf,THM,,
469915489,Problems_TF1_only/NUM/NUM983_5.p,9374452,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.210387,0.398557,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915478,Problems_TF1_only/NUM/NUM984_5.p,9374429,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,93.4871,38658364,--,Theorem,UNK-Non,Non,UNK,,
469915480,Problems_TF1_only/NUM/NUM984_5.p,9374429,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.265,2646044,--,Theorem,UNK-Non,Non,UNK,,
469915529,Problems_TF1_only/NUM/NUM985_5.p,9374805,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,81.1544,35720908,--,Unknown,UNK-Non,Non,UNK,,
469915531,Problems_TF1_only/NUM/NUM985_5.p,9374805,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.251,979740,--,Unknown,UNK-Non,Non,UNK,,
469915616,Problems_TF1_only/NUM/NUM986_5.p,9375374,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.22,89.2819,35410712,--,Unknown,UNK-Non,Non,UNK,,
469915618,Problems_TF1_only/NUM/NUM986_5.p,9375374,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.28,768428,--,Unknown,UNK-Non,Non,UNK,,
469915676,Problems_TF1_only/NUM/NUM987_5.p,9375829,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.23,80.804,35971300,--,Unknown,UNK-Non,Non,UNK,,
469915678,Problems_TF1_only/NUM/NUM987_5.p,9375829,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.057,300.341,3808624,--,Unknown,UNK-Non,Non,UNK,,
469915607,Problems_TF1_only/NUM/NUM988_5.p,9375346,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.14,86.6241,45931640,--,Unknown,UNK-Non,Non,UNK,,
469915609,Problems_TF1_only/NUM/NUM988_5.p,9375346,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.247,1614776,--,Unknown,UNK-Non,Non,UNK,,
469915682,Problems_TF1_only/NUM/NUM989_5.p,9375851,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,83.7324,35324188,--,Unknown,UNK-Non,Non,UNK,,
469915684,Problems_TF1_only/NUM/NUM989_5.p,9375851,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.303,725356,--,Unknown,UNK-Non,Non,UNK,,
469915580,Problems_TF1_only/NUM/NUM990_5.p,9375223,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.39,81.1132,35421604,--,Unknown,UNK-Non,Non,UNK,,
469915582,Problems_TF1_only/NUM/NUM990_5.p,9375223,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.312,1167500,--,Unknown,UNK-Non,Non,UNK,,
469915649,Problems_TF1_only/NUM/NUM991_5.p,9375595,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.540112,0.641122,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915651,Problems_TF1_only/NUM/NUM991_5.p,9375595,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.352484,0.514824,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915496,Problems_TF1_only/NUM/NUM992_5.p,9374584,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,9.20777,3.34022,35294080,Theorem,Theorem,THM-CRf,CRf,THM,,
469915498,Problems_TF1_only/NUM/NUM992_5.p,9374584,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.336,994572,--,Theorem,UNK-Non,Non,UNK,,
469915562,Problems_TF1_only/NUM/NUM993_5.p,9375035,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,25.2154,7.02834,35240688,Theorem,Theorem,THM-CRf,CRf,THM,,
469915564,Problems_TF1_only/NUM/NUM993_5.p,9375035,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.301,1004684,--,Theorem,UNK-Non,Non,UNK,,
469915553,Problems_TF1_only/NUM/NUM994_5.p,9375003,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.594403,0.68715,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915555,Problems_TF1_only/NUM/NUM994_5.p,9375003,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,5.53779,5.70049,463332,Theorem,Theorem,THM-Ass,Ass,THM,,
469915502,Problems_TF1_only/NUM/NUM995_5.p,9374600,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.522582,0.628785,33772384,Theorem,Theorem,THM-CRf,CRf,THM,,
469915504,Problems_TF1_only/NUM/NUM995_5.p,9374600,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.301,1790164,--,Theorem,UNK-Non,Non,UNK,,
469915643,Problems_TF1_only/NUM/NUM996_5.p,9375565,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.949029,0.91519,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469915645,Problems_TF1_only/NUM/NUM996_5.p,9375565,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.222,2591272,--,Theorem,UNK-Non,Non,UNK,,
469915586,Problems_TF1_only/NUM/NUM997_5.p,9375236,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,81.5667,35580268,--,Unknown,UNK-Non,Non,UNK,,
469915588,Problems_TF1_only/NUM/NUM997_5.p,9375236,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.09,300.325,423580,--,Unknown,UNK-Non,Non,UNK,,
469915634,Problems_TF1_only/NUM/NUM998_5.p,9375538,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,80.7092,35393428,--,Unknown,UNK-Non,Non,UNK,,
469915636,Problems_TF1_only/NUM/NUM998_5.p,9375538,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.315,1561500,--,Unknown,UNK-Non,Non,UNK,,
469915592,Problems_TF1_only/NUM/NUM999_5.p,9375256,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,82.1903,35638104,--,Unknown,UNK-Non,Non,UNK,,
469915594,Problems_TF1_only/NUM/NUM999_5.p,9375256,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.251,1197988,--,Unknown,UNK-Non,Non,UNK,,
469915724,Problems_TF1_only/NUN/NUN000_5.p,9369171,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.33,83.2609,35279952,--,Unknown,UNK-Non,Non,UNK,,
469915726,Problems_TF1_only/NUN/NUN000_5.p,9369171,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.107,300.312,631856,--,Unknown,UNK-Non,Non,UNK,,
469915745,Problems_TF1_only/NUN/NUN001_5.p,9369198,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.24,80.3273,35271340,--,Unknown,UNK-Non,Non,UNK,,
469915747,Problems_TF1_only/NUN/NUN001_5.p,9369198,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.254,1019556,--,Unknown,UNK-Non,Non,UNK,,
469915691,Problems_TF1_only/NUN/NUN002_5.p,9369079,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,105.458,38146092,--,Unknown,UNK-Non,Non,UNK,,
469915693,Problems_TF1_only/NUN/NUN002_5.p,9369079,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.311,4638368,--,Unknown,UNK-Non,Non,UNK,,
469915706,Problems_TF1_only/NUN/NUN003_5.p,9369121,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,90.9778,37112732,--,Unknown,UNK-Non,Non,UNK,,
469915708,Problems_TF1_only/NUN/NUN003_5.p,9369121,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.352,2755544,--,Unknown,UNK-Non,Non,UNK,,
469915703,Problems_TF1_only/NUN/NUN004_5.p,9369119,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.609227,0.707222,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469915705,Problems_TF1_only/NUN/NUN004_5.p,9369119,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.207822,0.367042,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915694,Problems_TF1_only/NUN/NUN005_5.p,9369080,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,71.0574,19.2721,35231604,Theorem,Unknown,THM-CRf,CRf,THM,,
469915696,Problems_TF1_only/NUN/NUN005_5.p,9369080,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.321,1183524,--,Unknown,UNK-Non,Non,UNK,,
469915742,Problems_TF1_only/NUN/NUN006_5.p,9369197,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.26,87.895,35499028,--,Unknown,UNK-Non,Non,UNK,,
469915744,Problems_TF1_only/NUN/NUN006_5.p,9369197,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.1,300.357,3404704,--,Unknown,UNK-Non,Non,UNK,,
469915727,Problems_TF1_only/NUN/NUN007_5.p,9369173,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.46,92.2954,35537860,--,Unknown,UNK-Non,Non,UNK,,
469915729,Problems_TF1_only/NUN/NUN007_5.p,9369173,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.332,2958840,--,Unknown,UNK-Non,Non,UNK,,
469915739,Problems_TF1_only/NUN/NUN008_5.p,9369195,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.547369,0.645787,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915741,Problems_TF1_only/NUN/NUN008_5.p,9369195,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.302,2622576,--,Theorem,UNK-Non,Non,UNK,,
469915730,Problems_TF1_only/NUN/NUN009_5.p,9369174,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,85.0923,36341436,--,Unknown,UNK-Non,Non,UNK,,
469915732,Problems_TF1_only/NUN/NUN009_5.p,9369174,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.065,300.28,859816,--,Unknown,UNK-Non,Non,UNK,,
469915733,Problems_TF1_only/NUN/NUN010_5.p,9369187,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.23,81.7731,35640808,--,Unknown,UNK-Non,Non,UNK,,
469915735,Problems_TF1_only/NUN/NUN010_5.p,9369187,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.243,680332,--,Unknown,UNK-Non,Non,UNK,,
469915721,Problems_TF1_only/NUN/NUN011_5.p,9369152,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,83.5538,35481388,--,Unknown,UNK-Non,Non,UNK,,
469915723,Problems_TF1_only/NUN/NUN011_5.p,9369152,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.312,566688,--,Unknown,UNK-Non,Non,UNK,,
469915709,Problems_TF1_only/NUN/NUN012_5.p,9369129,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,117.416,41771528,--,Unknown,UNK-Non,Non,UNK,,
469915711,Problems_TF1_only/NUN/NUN012_5.p,9369129,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.286,2113720,--,Unknown,UNK-Non,Non,UNK,,
469915700,Problems_TF1_only/NUN/NUN013_5.p,9369103,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.33,80.9338,36660008,--,Unknown,UNK-Non,Non,UNK,,
469915702,Problems_TF1_only/NUN/NUN013_5.p,9369103,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.254,1315312,--,Unknown,UNK-Non,Non,UNK,,
469915697,Problems_TF1_only/NUN/NUN014_5.p,9369102,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.22,84.3009,35055668,--,Unknown,UNK-Non,Non,UNK,,
469915699,Problems_TF1_only/NUN/NUN014_5.p,9369102,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.075,300.332,1381284,--,Unknown,UNK-Non,Non,UNK,,
469915712,Problems_TF1_only/NUN/NUN015_5.p,9369133,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.55685,0.651195,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915714,Problems_TF1_only/NUN/NUN015_5.p,9369133,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.246904,0.439461,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915718,Problems_TF1_only/NUN/NUN016_5.p,9369150,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.560695,0.653322,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915720,Problems_TF1_only/NUN/NUN016_5.p,9369150,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.225651,0.392354,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915736,Problems_TF1_only/NUN/NUN017_5.p,9369188,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.678353,0.779382,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915738,Problems_TF1_only/NUN/NUN017_5.p,9369188,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,1.78153,1.95114,415756,Theorem,Theorem,THM-Ass,Ass,THM,,
469915715,Problems_TF1_only/NUN/NUN018_5.p,9369149,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.559138,0.657972,33767996,Theorem,Theorem,THM-CRf,CRf,THM,,
469915717,Problems_TF1_only/NUN/NUN018_5.p,9369149,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.243739,0.439846,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469915748,Problems_TF1_only/PUZ/PUZ139_1.p,9369262,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.148976,0.313684,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469915750,Problems_TF1_only/PUZ/PUZ139_1.p,9369262,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.186187,0.342815,119288,GaveUp,Theorem,GUP-Non,Non,GUP,,
469915853,Problems_TF1_only/SWV/SWV573_5.p,9394907,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.71851,1.81636,33768216,Theorem,Theorem,THM-CRf,CRf,THM,,
469915855,Problems_TF1_only/SWV/SWV573_5.p,9394907,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,2.85145,1.64874,431524,Theorem,Theorem,THM-Ass,Ass,THM,,
469915796,Problems_TF1_only/SWV/SWV577_5.p,9394374,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,130.544,34477168,--,Unknown,UNK-Non,Non,UNK,,
469915798,Problems_TF1_only/SWV/SWV577_5.p,9394374,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.309,1808528,--,Unknown,UNK-Non,Non,UNK,,
469915841,Problems_TF1_only/SWV/SWV581_5.p,9394755,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,81.7392,47444896,--,Unknown,UNK-Non,Non,UNK,,
469915843,Problems_TF1_only/SWV/SWV581_5.p,9394755,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.257,407548,--,Unknown,UNK-Non,Non,UNK,,
469915817,Problems_TF1_only/SWV/SWV585_5.p,9394565,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,81.4285,36352772,--,Unknown,UNK-Non,Non,UNK,,
469915819,Problems_TF1_only/SWV/SWV585_5.p,9394565,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.09,300.355,2067452,--,Unknown,UNK-Non,Non,UNK,,
