pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
423880302,Problems/ROB/ROB008-1.p,7415445,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.07848,2.15602,7855024.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880303,Problems/ROB/ROB009-1.p,7415446,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.09099,2.16872,7855020.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880304,Problems/ROB/ROB010-1.p,7415447,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.28314,2.30463,7855024.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880305,Problems/ROB/ROB011-1.p,7415448,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.92715,2.27919,7989060.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880306,Problems/ROB/ROB012-1.p,7415449,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1720.45,520.152,8924984.0,--,Satisfiable,UNK-Non,Non,UNK
423880307,Problems/ROB/ROB012-2.p,7415450,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1709.02,520.142,1.563784E7,--,Satisfiable,UNK-Non,Non,UNK
423880308,Problems/ROB/ROB013-1.p,7415451,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.16991,2.2164,7855024.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880309,Problems/ROB/ROB014-1.p,7415452,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1734.96,520.17,8909956.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880310,Problems/ROB/ROB014-2.p,7415453,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,5.07531,2.58625,8029300.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880311,Problems/ROB/ROB015-1.p,7415454,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1718.3,520.12,8902092.0,--,Satisfiable,UNK-Non,Non,UNK
423880312,Problems/ROB/ROB015-2.p,7415455,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,4.89951,2.57021,7990420.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880313,Problems/ROB/ROB016-1.p,7415456,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,4.6071,2.39645,7855024.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880314,Problems/ROB/ROB017-1.p,7415457,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1197.9,520.17,8783156.0,--,Unknown,UNK-Non,Non,UNK
423880315,Problems/ROB/ROB018-1.p,7415458,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1677.09,520.135,8860756.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880316,Problems/ROB/ROB020-1.p,7415459,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1786.8,520.118,8883552.0,--,Unknown,UNK-Non,Non,UNK
423880317,Problems/ROB/ROB020-2.p,7415460,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1733.83,520.223,8877740.0,--,Unknown,UNK-Non,Non,UNK
