pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,SZSResult,SZSOutput,SZSStatus
470459830,Sledgehammer_lambdas/fta/fta0245.pfho.p,8265467,vampire_polymorphic_csup,26467,casc_abs,344626,complete,256.51,254.972,1022152,CounterSatisfiable,CSA-Sat,Sat,CSA
470460210,Sledgehammer_lambdas/fta/fta0246.pfho.p,8265562,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.413,534456,--,UNK-Non,Non,UNK
470459646,Sledgehammer_lambdas/fta/fta0247.pfho.p,8265421,vampire_polymorphic_csup,26467,casc_abs,344626,complete,2.47885,2.47022,152672,Theorem,THM-Prf,Prf,THM
470459866,Sledgehammer_lambdas/fta/fta0248.pfho.p,8265476,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.07,278.221,809396,--,UNK-Non,Non,UNK
470460342,Sledgehammer_lambdas/fta/fta0249.pfho.p,8265595,vampire_polymorphic_csup,26467,casc_abs,344626,complete,59.0748,58.7676,400492,Theorem,THM-Prf,Prf,THM
470460130,Sledgehammer_lambdas/fta/fta0250.pfho.p,8265542,vampire_polymorphic_csup,26467,casc_abs,344626,complete,12.367,12.2989,179928,Theorem,THM-Prf,Prf,THM
470459670,Sledgehammer_lambdas/fta/fta0251.pfho.p,8265427,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.396,604824,--,UNK-Non,Non,UNK
470460350,Sledgehammer_lambdas/fta/fta0252.pfho.p,8265597,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300,297.859,1009744,--,UNK-Non,Non,UNK
470459902,Sledgehammer_lambdas/fta/fta0253.pfho.p,8265485,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.09,298.221,909824,--,UNK-Non,Non,UNK
470460610,Sledgehammer_lambdas/fta/fta0254.pfho.p,8265662,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.309,910212,--,UNK-Non,Non,UNK
470459230,Sledgehammer_lambdas/fta/fta0255.pfho.p,8265317,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.07,298.323,1011404,--,UNK-Non,Non,UNK
470460814,Sledgehammer_lambdas/fta/fta0256.pfho.p,8265713,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.331,866964,--,UNK-Non,Non,UNK
470459410,Sledgehammer_lambdas/fta/fta0257.pfho.p,8265362,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.253,793272,--,UNK-Non,Non,UNK
470459274,Sledgehammer_lambdas/fta/fta0258.pfho.p,8265328,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.072184,0.0718581,113188,Theorem,THM-Prf,Prf,THM
470460578,Sledgehammer_lambdas/fta/fta0259.pfho.p,8265654,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.08,298.305,769740,--,UNK-Non,Non,UNK
470459606,Sledgehammer_lambdas/fta/fta0260.pfho.p,8265411,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.326,922232,--,UNK-Non,Non,UNK
470460666,Sledgehammer_lambdas/fta/fta0261.pfho.p,8265676,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.069399,0.068843,113188,Theorem,THM-Prf,Prf,THM
470459350,Sledgehammer_lambdas/fta/fta0262.pfho.p,8265347,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.083636,0.084408,113188,Theorem,THM-Prf,Prf,THM
470460438,Sledgehammer_lambdas/fta/fta0263.pfho.p,8265619,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.105,2054736,--,UNK-Non,Non,UNK
470459914,Sledgehammer_lambdas/fta/fta0264.pfho.p,8265488,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.567501,0.564911,113188,Theorem,THM-Prf,Prf,THM
470460286,Sledgehammer_lambdas/fta/fta0265.pfho.p,8265581,vampire_polymorphic_csup,26467,casc_abs,344626,complete,38.0935,37.8915,353420,Theorem,THM-Prf,Prf,THM
470459754,Sledgehammer_lambdas/fta/fta0266.pfho.p,8265448,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.05586,0.0556689,113188,Theorem,THM-Prf,Prf,THM
470460094,Sledgehammer_lambdas/fta/fta0267.pfho.p,8265533,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.08487,0.0845,113188,Theorem,THM-Prf,Prf,THM
470460222,Sledgehammer_lambdas/fta/fta0268.pfho.p,8265565,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.051847,0.0514531,113188,Theorem,THM-Prf,Prf,THM
470459990,Sledgehammer_lambdas/fta/fta0269.pfho.p,8265507,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.801213,0.798474,148836,Theorem,THM-Prf,Prf,THM
470459778,Sledgehammer_lambdas/fta/fta0270.pfho.p,8265454,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.062802,0.0624051,113188,Theorem,THM-Prf,Prf,THM
470460018,Sledgehammer_lambdas/fta/fta0271.pfho.p,8265514,vampire_polymorphic_csup,26467,casc_abs,344626,complete,3.14487,1.77899,157792,Theorem,THM-Prf,Prf,THM
470459994,Sledgehammer_lambdas/fta/fta0272.pfho.p,8265508,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.065921,0.0654369,113188,Theorem,THM-Prf,Prf,THM
470460258,Sledgehammer_lambdas/fta/fta0273.pfho.p,8265574,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.325,1012936,--,UNK-Non,Non,UNK
470459326,Sledgehammer_lambdas/fta/fta0274.pfho.p,8265341,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.053593,0.0533619,113188,Theorem,THM-Prf,Prf,THM
470460522,Sledgehammer_lambdas/fta/fta0275.pfho.p,8265640,vampire_polymorphic_csup,26467,casc_abs,344626,complete,1.78604,1.78203,151524,Theorem,THM-Prf,Prf,THM
470459530,Sledgehammer_lambdas/fta/fta0276.pfho.p,8265392,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.401,800428,--,UNK-Non,Non,UNK
470460698,Sledgehammer_lambdas/fta/fta0277.pfho.p,8265684,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.216,752340,--,UNK-Non,Non,UNK
470460450,Sledgehammer_lambdas/fta/fta0278.pfho.p,8265622,vampire_polymorphic_csup,26467,casc_abs,344626,complete,18.5462,18.4494,284072,Theorem,THM-Prf,Prf,THM
470459398,Sledgehammer_lambdas/fta/fta0279.pfho.p,8265359,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.641758,0.63815,145256,Theorem,THM-Prf,Prf,THM
470460758,Sledgehammer_lambdas/fta/fta0280.pfho.p,8265699,vampire_polymorphic_csup,26467,casc_abs,344626,complete,9.86558,9.83987,179036,Theorem,THM-Prf,Prf,THM
470459458,Sledgehammer_lambdas/fta/fta0281.pfho.p,8265374,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.210725,0.209087,113188,Theorem,THM-Prf,Prf,THM
470460566,Sledgehammer_lambdas/fta/fta0282.pfho.p,8265651,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.782566,0.77805,124288,Theorem,THM-Prf,Prf,THM
470459290,Sledgehammer_lambdas/fta/fta0283.pfho.p,8265332,vampire_polymorphic_csup,26467,casc_abs,344626,complete,2.96136,2.95092,150376,Theorem,THM-Prf,Prf,THM
470460410,Sledgehammer_lambdas/fta/fta0284.pfho.p,8265612,vampire_polymorphic_csup,26467,casc_abs,344626,complete,1.27622,1.26895,151016,Theorem,THM-Prf,Prf,THM
470459850,Sledgehammer_lambdas/fta/fta0285.pfho.p,8265472,vampire_polymorphic_csup,26467,casc_abs,344626,complete,169.897,168.921,1101476,Theorem,THM-Prf,Prf,THM
470460182,Sledgehammer_lambdas/fta/fta0286.pfho.p,8265555,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.09,298.398,828580,--,UNK-Non,Non,UNK
470459610,Sledgehammer_lambdas/fta/fta0287.pfho.p,8265412,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.055465,0.055298,113188,Theorem,THM-Prf,Prf,THM
470459886,Sledgehammer_lambdas/fta/fta0288.pfho.p,8265481,vampire_polymorphic_csup,26467,casc_abs,344626,complete,1.43692,1.43218,153192,Theorem,THM-Prf,Prf,THM
470460366,Sledgehammer_lambdas/fta/fta0289.pfho.p,8265601,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.988878,0.984926,153956,Theorem,THM-Prf,Prf,THM
470460158,Sledgehammer_lambdas/fta/fta0290.pfho.p,8265549,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.042278,0.0421779,113188,Theorem,THM-Prf,Prf,THM
470459682,Sledgehammer_lambdas/fta/fta0291.pfho.p,8265430,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.304,1019604,--,UNK-Non,Non,UNK
470460334,Sledgehammer_lambdas/fta/fta0292.pfho.p,8265593,vampire_polymorphic_csup,26467,casc_abs,344626,complete,10.9294,10.8832,239296,Theorem,THM-Prf,Prf,THM
470459878,Sledgehammer_lambdas/fta/fta0293.pfho.p,8265479,vampire_polymorphic_csup,26467,casc_abs,344626,complete,286.919,285.259,1261008,Theorem,THM-Prf,Prf,THM
470460590,Sledgehammer_lambdas/fta/fta0294.pfho.p,8265657,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.08,298.413,882184,--,UNK-Non,Non,UNK
470459210,Sledgehammer_lambdas/fta/fta0295.pfho.p,8265312,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.324,572836,--,UNK-Non,Non,UNK
470460830,Sledgehammer_lambdas/fta/fta0296.pfho.p,8265717,vampire_polymorphic_csup,26467,casc_abs,344626,complete,16.1169,16.0347,222156,Theorem,THM-Prf,Prf,THM
470459434,Sledgehammer_lambdas/fta/fta0297.pfho.p,8265368,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.086607,0.0863081,113188,Theorem,THM-Prf,Prf,THM
470459242,Sledgehammer_lambdas/fta/fta0298.pfho.p,8265320,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.078692,0.0780739,113188,Theorem,THM-Prf,Prf,THM
470460550,Sledgehammer_lambdas/fta/fta0299.pfho.p,8265647,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.0773,0.076692,113188,Theorem,THM-Prf,Prf,THM
470460262,Sledgehammer_lambdas/fta/fta0300.pfho.p,8265575,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.050405,0.0501679,113188,Theorem,THM-Prf,Prf,THM
470459998,Sledgehammer_lambdas/fta/fta0301.pfho.p,8265509,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.02,298.322,1070000,--,UNK-Non,Non,UNK
470460014,Sledgehammer_lambdas/fta/fta0302.pfho.p,8265513,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.06,298.423,775236,--,UNK-Non,Non,UNK
470459770,Sledgehammer_lambdas/fta/fta0303.pfho.p,8265452,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.10727,0.106856,113188,Theorem,THM-Prf,Prf,THM
470460690,Sledgehammer_lambdas/fta/fta0304.pfho.p,8265682,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.107258,0.106681,113188,Theorem,THM-Prf,Prf,THM
470459526,Sledgehammer_lambdas/fta/fta0305.pfho.p,8265391,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.049436,0.049314,113188,Theorem,THM-Prf,Prf,THM
470460530,Sledgehammer_lambdas/fta/fta0306.pfho.p,8265642,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.173334,0.174549,113188,Theorem,THM-Prf,Prf,THM
470459330,Sledgehammer_lambdas/fta/fta0307.pfho.p,8265342,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.213,884104,--,UNK-Non,Non,UNK
470459566,Sledgehammer_lambdas/fta/fta0308.pfho.p,8265401,vampire_polymorphic_csup,26467,casc_abs,344626,complete,105.5,104.927,370180,Theorem,THM-Prf,Prf,THM
470460654,Sledgehammer_lambdas/fta/fta0309.pfho.p,8265673,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.08,298.324,1303868,--,UNK-Non,Non,UNK
470460442,Sledgehammer_lambdas/fta/fta0310.pfho.p,8265620,vampire_polymorphic_csup,26467,casc_abs,344626,complete,29.5457,29.3905,298788,Theorem,THM-Prf,Prf,THM
470459354,Sledgehammer_lambdas/fta/fta0311.pfho.p,8265348,vampire_polymorphic_csup,26467,casc_abs,344626,complete,7.28675,7.25915,167900,Theorem,THM-Prf,Prf,THM
470460662,Sledgehammer_lambdas/fta/fta0312.pfho.p,8265675,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.397,679028,--,UNK-Non,Non,UNK
470459598,Sledgehammer_lambdas/fta/fta0313.pfho.p,8265409,vampire_polymorphic_csup,26467,casc_abs,344626,complete,19.5964,19.5003,339344,Theorem,THM-Prf,Prf,THM
470460086,Sledgehammer_lambdas/fta/fta0314.pfho.p,8265531,vampire_polymorphic_csup,26467,casc_abs,344626,complete,25.1842,25.0355,214604,Theorem,THM-Prf,Prf,THM
470459750,Sledgehammer_lambdas/fta/fta0315.pfho.p,8265447,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.090713,0.0901811,113188,Theorem,THM-Prf,Prf,THM
470460294,Sledgehammer_lambdas/fta/fta0316.pfho.p,8265583,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.086427,0.0858089,113188,Theorem,THM-Prf,Prf,THM
470459918,Sledgehammer_lambdas/fta/fta0317.pfho.p,8265489,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.325,1100572,--,UNK-Non,Non,UNK
470459794,Sledgehammer_lambdas/fta/fta0318.pfho.p,8265458,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.118,297.915,849304,--,UNK-Non,Non,UNK
470460058,Sledgehammer_lambdas/fta/fta0319.pfho.p,8265524,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.1,298.367,834212,--,UNK-Non,Non,UNK
470459906,Sledgehammer_lambdas/fta/fta0320.pfho.p,8265486,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.306,763080,--,UNK-Non,Non,UNK
470460358,Sledgehammer_lambdas/fta/fta0321.pfho.p,8265599,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.416,1003084,--,UNK-Non,Non,UNK
470459662,Sledgehammer_lambdas/fta/fta0322.pfho.p,8265425,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.314,1110932,--,UNK-Non,Non,UNK
470460126,Sledgehammer_lambdas/fta/fta0323.pfho.p,8265541,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.301171,0.298954,113188,Theorem,THM-Prf,Prf,THM
470459406,Sledgehammer_lambdas/fta/fta0324.pfho.p,8265361,vampire_polymorphic_csup,26467,casc_abs,344626,complete,90.0991,89.568,355460,Theorem,THM-Prf,Prf,THM
470460802,Sledgehammer_lambdas/fta/fta0325.pfho.p,8265710,vampire_polymorphic_csup,26467,casc_abs,344626,complete,6.87965,6.85074,160736,Theorem,THM-Prf,Prf,THM
470459238,Sledgehammer_lambdas/fta/fta0326.pfho.p,8265319,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.313,821672,--,UNK-Non,Non,UNK
470460618,Sledgehammer_lambdas/fta/fta0327.pfho.p,8265664,vampire_polymorphic_csup,26467,casc_abs,344626,complete,17.7639,17.6637,242108,Theorem,THM-Prf,Prf,THM
470460746,Sledgehammer_lambdas/fta/fta0328.pfho.p,8265696,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.316,967136,--,UNK-Non,Non,UNK
470459478,Sledgehammer_lambdas/fta/fta0329.pfho.p,8265379,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.425,707940,--,UNK-Non,Non,UNK
470459262,Sledgehammer_lambdas/fta/fta0330.pfho.p,8265325,vampire_polymorphic_csup,26467,casc_abs,344626,complete,57.6347,57.325,466892,Theorem,THM-Prf,Prf,THM
470460542,Sledgehammer_lambdas/fta/fta0331.pfho.p,8265645,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.046301,0.046131,113188,Theorem,THM-Prf,Prf,THM
470459482,Sledgehammer_lambdas/fta/fta0332.pfho.p,8265380,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.045218,0.0449371,113188,Theorem,THM-Prf,Prf,THM
470460778,Sledgehammer_lambdas/fta/fta0333.pfho.p,8265704,vampire_polymorphic_csup,26467,casc_abs,344626,complete,205.301,204.027,806064,Theorem,THM-Prf,Prf,THM
470459638,Sledgehammer_lambdas/fta/fta0334.pfho.p,8265419,vampire_polymorphic_csup,26467,casc_abs,344626,complete,7.95361,7.92323,184276,Theorem,THM-Prf,Prf,THM
470460202,Sledgehammer_lambdas/fta/fta0335.pfho.p,8265560,vampire_polymorphic_csup,26467,casc_abs,344626,complete,223.617,222.321,759624,Theorem,THM-Prf,Prf,THM
470459834,Sledgehammer_lambdas/fta/fta0336.pfho.p,8265468,vampire_polymorphic_csup,26467,casc_abs,344626,complete,211.063,209.84,644088,Theorem,THM-Prf,Prf,THM
470460386,Sledgehammer_lambdas/fta/fta0337.pfho.p,8265606,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.1,298.409,829352,--,UNK-Non,Non,UNK
470460142,Sledgehammer_lambdas/fta/fta0338.pfho.p,8265545,vampire_polymorphic_csup,26467,casc_abs,344626,complete,205.812,204.638,683376,Theorem,THM-Prf,Prf,THM
470459706,Sledgehammer_lambdas/fta/fta0339.pfho.p,8265436,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.045735,0.0455649,113188,Theorem,THM-Prf,Prf,THM
470460250,Sledgehammer_lambdas/fta/fta0340.pfho.p,8265572,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.06,298.208,964200,--,UNK-Non,Non,UNK
470460002,Sledgehammer_lambdas/fta/fta0341.pfho.p,8265510,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.053624,0.053439,113188,Theorem,THM-Prf,Prf,THM
470460034,Sledgehammer_lambdas/fta/fta0342.pfho.p,8265518,vampire_polymorphic_csup,26467,casc_abs,344626,complete,3.16883,3.15745,157156,Theorem,THM-Prf,Prf,THM
470459762,Sledgehammer_lambdas/fta/fta0343.pfho.p,8265450,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.1271,0.126478,113188,Theorem,THM-Prf,Prf,THM
470460710,Sledgehammer_lambdas/fta/fta0344.pfho.p,8265687,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.992741,0.988667,124288,Theorem,THM-Prf,Prf,THM
470459518,Sledgehammer_lambdas/fta/fta0345.pfho.p,8265389,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.07524,0.0748639,113188,Theorem,THM-Prf,Prf,THM
470460502,Sledgehammer_lambdas/fta/fta0346.pfho.p,8265635,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.061984,0.0616759,113188,Theorem,THM-Prf,Prf,THM
470459338,Sledgehammer_lambdas/fta/fta0347.pfho.p,8265344,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.09,298.405,781880,--,UNK-Non,Non,UNK
470459574,Sledgehammer_lambdas/fta/fta0348.pfho.p,8265403,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.482,610452,--,UNK-Non,Non,UNK
470460634,Sledgehammer_lambdas/fta/fta0349.pfho.p,8265668,vampire_polymorphic_csup,26467,casc_abs,344626,complete,4.26125,4.23949,152936,Theorem,THM-Prf,Prf,THM
470460422,Sledgehammer_lambdas/fta/fta0350.pfho.p,8265615,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.326,1163004,--,UNK-Non,Non,UNK
470459362,Sledgehammer_lambdas/fta/fta0351.pfho.p,8265350,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.401043,0.398684,113188,Theorem,THM-Prf,Prf,THM
470460682,Sledgehammer_lambdas/fta/fta0352.pfho.p,8265680,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.20143,0.200436,113188,Theorem,THM-Prf,Prf,THM
470459594,Sledgehammer_lambdas/fta/fta0353.pfho.p,8265408,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.047131,0.047017,113188,Theorem,THM-Prf,Prf,THM
470460110,Sledgehammer_lambdas/fta/fta0354.pfho.p,8265537,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.114,298.398,838440,--,UNK-Non,Non,UNK
470459738,Sledgehammer_lambdas/fta/fta0355.pfho.p,8265444,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.231,918404,--,UNK-Non,Non,UNK
470460270,Sledgehammer_lambdas/fta/fta0356.pfho.p,8265577,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.048711,0.0484899,113188,Theorem,THM-Prf,Prf,THM
470459922,Sledgehammer_lambdas/fta/fta0357.pfho.p,8265490,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.047392,0.0472351,113188,Theorem,THM-Prf,Prf,THM
470459802,Sledgehammer_lambdas/fta/fta0358.pfho.p,8265460,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.02,298.235,1329200,--,UNK-Non,Non,UNK
470460038,Sledgehammer_lambdas/fta/fta0359.pfho.p,8265519,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.301,1024712,--,UNK-Non,Non,UNK
470459890,Sledgehammer_lambdas/fta/fta0360.pfho.p,8265482,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.06,298.325,884612,--,UNK-Non,Non,UNK
470460362,Sledgehammer_lambdas/fta/fta0361.pfho.p,8265600,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.05495,0.0545309,113188,Theorem,THM-Prf,Prf,THM
470459678,Sledgehammer_lambdas/fta/fta0362.pfho.p,8265429,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.326,1097252,--,UNK-Non,Non,UNK
470460122,Sledgehammer_lambdas/fta/fta0363.pfho.p,8265540,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.14329,0.142291,113188,Theorem,THM-Prf,Prf,THM
470459426,Sledgehammer_lambdas/fta/fta0364.pfho.p,8265366,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.052543,0.0522389,113188,Theorem,THM-Prf,Prf,THM
470460794,Sledgehammer_lambdas/fta/fta0365.pfho.p,8265708,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.12629,0.125623,113188,Theorem,THM-Prf,Prf,THM
470459214,Sledgehammer_lambdas/fta/fta0366.pfho.p,8265313,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.100748,0.100072,113188,Theorem,THM-Prf,Prf,THM
470460622,Sledgehammer_lambdas/fta/fta0367.pfho.p,8265665,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.049657,0.049363,113188,Theorem,THM-Prf,Prf,THM
470460754,Sledgehammer_lambdas/fta/fta0368.pfho.p,8265698,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.02,298.325,1071284,--,UNK-Non,Non,UNK
470459462,Sledgehammer_lambdas/fta/fta0369.pfho.p,8265375,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.244,1032900,--,UNK-Non,Non,UNK
470459246,Sledgehammer_lambdas/fta/fta0370.pfho.p,8265321,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.099813,0.099089,113188,Theorem,THM-Prf,Prf,THM
470460546,Sledgehammer_lambdas/fta/fta0371.pfho.p,8265646,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.049573,0.0492381,113188,Theorem,THM-Prf,Prf,THM
470459498,Sledgehammer_lambdas/fta/fta0372.pfho.p,8265384,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.07,298.406,1370396,--,UNK-Non,Non,UNK
470460774,Sledgehammer_lambdas/fta/fta0373.pfho.p,8265703,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.02,298.33,1334568,--,UNK-Non,Non,UNK
470459658,Sledgehammer_lambdas/fta/fta0374.pfho.p,8265424,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.309,1121048,--,UNK-Non,Non,UNK
470460194,Sledgehammer_lambdas/fta/fta0375.pfho.p,8265558,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.055,298.253,834720,--,UNK-Non,Non,UNK
470459810,Sledgehammer_lambdas/fta/fta0376.pfho.p,8265462,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.01,298.462,681840,--,UNK-Non,Non,UNK
470460390,Sledgehammer_lambdas/fta/fta0377.pfho.p,8265607,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.05,298.327,1130640,--,UNK-Non,Non,UNK
470460150,Sledgehammer_lambdas/fta/fta0378.pfho.p,8265547,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.07,298.443,869136,--,UNK-Non,Non,UNK
470459690,Sledgehammer_lambdas/fta/fta0379.pfho.p,8265432,vampire_polymorphic_csup,26467,casc_abs,344626,complete,20.7866,20.673,256184,Theorem,THM-Prf,Prf,THM
470460226,Sledgehammer_lambdas/fta/fta0380.pfho.p,8265566,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.051293,0.050957,113188,Theorem,THM-Prf,Prf,THM
470459986,Sledgehammer_lambdas/fta/fta0381.pfho.p,8265506,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.311,788668,--,UNK-Non,Non,UNK
470460050,Sledgehammer_lambdas/fta/fta0382.pfho.p,8265522,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.03,298.418,574632,--,UNK-Non,Non,UNK
470459786,Sledgehammer_lambdas/fta/fta0383.pfho.p,8265456,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.04,298.4,640784,--,UNK-Non,Non,UNK
470460734,Sledgehammer_lambdas/fta/fta0384.pfho.p,8265693,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.1,298.536,642056,--,UNK-Non,Non,UNK
470459534,Sledgehammer_lambdas/fta/fta0385.pfho.p,8265393,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.08,298.389,762448,--,UNK-Non,Non,UNK
470460482,Sledgehammer_lambdas/fta/fta0386.pfho.p,8265630,vampire_polymorphic_csup,26467,casc_abs,344626,timeout (cpu),300.07,298.43,1052616,--,UNK-Non,Non,UNK
470459314,Sledgehammer_lambdas/fta/fta0387.pfho.p,8265338,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.119844,0.119122,113188,Theorem,THM-Prf,Prf,THM
470459602,Sledgehammer_lambdas/fta/fta0388.pfho.p,8265410,vampire_polymorphic_csup,26467,casc_abs,344626,complete,0.074102,0.073756,113188,Theorem,THM-Prf,Prf,THM
470460670,Sledgehammer_lambdas/fta/fta0389.pfho.p,8265677,vampire_polymorphic_csup,26467,casc_abs,344626,complete,15.1961,15.1194,282028,Theorem,THM-Prf,Prf,THM
470460458,Sledgehammer_lambdas/fta/fta0390.pfho.p,8265624,vampire_polymorphic_csup,26467,casc_abs,344626,complete,15.7057,15.6305,272304,Theorem,THM-Prf,Prf,THM
