pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
469535675,Problems_HOL_bool_free_only/NUM/NUM803^5.p,9374333,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01653,0.0165101,113188,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535685,Problems_HOL_bool_free_only/NUM/NUM804^5.p,9374371,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.015935,0.0175289,0,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535737,Problems_HOL_bool_free_only/NUM/NUM805^5.p,9374874,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016261,0.0162459,113188,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535811,Problems_HOL_bool_free_only/NUM/NUM806^5.p,9375499,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.015618,0.015596,113188,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535829,Problems_HOL_bool_free_only/NUM/NUM807^5.p,9375723,vampire_polymorphic_csup,25884,casc_abs,343846,complete,22.4689,22.3528,150992,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535701,Problems_HOL_bool_free_only/NUM/NUM827^5.p,9374514,vampire_polymorphic_csup,25884,casc_abs,343846,complete,1.06934,1.06323,124024,Theorem,Theorem,THM-Prf,Prf,THM
469535759,Problems_HOL_bool_free_only/NUM/NUM828^5.p,9375006,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.05,298.417,876672,--,Unknown,UNK-Non,Non,UNK
469535709,Problems_HOL_bool_free_only/NUM/NUM829^5.p,9374601,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.01,298.419,1280956,--,Unknown,UNK-Non,Non,UNK
469535729,Problems_HOL_bool_free_only/NUM/NUM830^5.p,9374771,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.022707,0.0225879,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535697,Problems_HOL_bool_free_only/NUM/NUM924^1.p,9374478,vampire_polymorphic_csup,25884,casc_abs,343846,complete,1.04296,1.03698,150104,Theorem,Theorem,THM-Prf,Prf,THM
469535741,Problems_HOL_bool_free_only/NUM/NUM924^2.p,9374881,vampire_polymorphic_csup,25884,casc_abs,343846,complete,8.47099,7.8995,180808,Theorem,Theorem,THM-Prf,Prf,THM
469535727,Problems_HOL_bool_free_only/NUM/NUM925^1.p,9374765,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.037699,0.0373981,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535793,Problems_HOL_bool_free_only/NUM/NUM926^1.p,9375325,vampire_polymorphic_csup,25884,casc_abs,343846,complete,1.14393,1.13813,150996,Theorem,Theorem,THM-Prf,Prf,THM
469535831,Problems_HOL_bool_free_only/NUM/NUM926^2.p,9375724,vampire_polymorphic_csup,25884,casc_abs,343846,complete,9.29582,9.24236,175176,Theorem,Theorem,THM-Prf,Prf,THM
469535845,Problems_HOL_bool_free_only/NUN/NUN021^1.p,9369185,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017929,0.023971,0,Satisfiable,Satisfiable,SAT-Sat,Sat,SAT
469535847,Problems_HOL_bool_free_only/SET/SET043^5.p,9370798,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017502,0.0174809,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535849,Problems_HOL_bool_free_only/SET/SET044^5.p,9370807,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.026197,0.026045,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535851,Problems_HOL_bool_free_only/SET/SET045^5.p,9371104,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.0177,0.020095,0,Theorem,Theorem,THM-Prf,Prf,THM
469535853,Problems_HOL_bool_free_only/SET/SET046^5.p,9371652,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019204,0.023257,0,Theorem,Theorem,THM-Prf,Prf,THM
469535855,Problems_HOL_bool_free_only/SET/SET062^6.p,9371830,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016698,0.0166419,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535885,Problems_HOL_bool_free_only/PUZ/PUZ031^5.p,9369390,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.045934,0.045556,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535861,Problems_HOL_bool_free_only/PUZ/PUZ047^5.p,9369257,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.026767,0.0266359,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535865,Problems_HOL_bool_free_only/PUZ/PUZ088^5.p,9369282,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018154,0.019113,0,Theorem,Theorem,THM-Prf,Prf,THM
469535871,Problems_HOL_bool_free_only/PUZ/PUZ090^5.p,9369295,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017572,0.0175579,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535863,Problems_HOL_bool_free_only/PUZ/PUZ091^5.p,9369260,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017785,0.0177041,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535887,Problems_HOL_bool_free_only/PUZ/PUZ092^5.p,9369394,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01779,0.017769,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535875,Problems_HOL_bool_free_only/PUZ/PUZ093^5.p,9369326,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.284918,0.283389,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535873,Problems_HOL_bool_free_only/PUZ/PUZ094^5.p,9369323,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.076456,0.0760999,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535883,Problems_HOL_bool_free_only/PUZ/PUZ127^5.p,9369383,vampire_polymorphic_csup,25884,casc_abs,343846,complete,112.959,112.35,283168,Theorem,Theorem,THM-Prf,Prf,THM
